"","clusterID_seq","window_type","watershed","year","catchment_km2","TO","riparian_area_m2","riparian_area_m2_0","riparian_area_m2_10","riparian_area_m2_20","riparian_area_m2_30","Nhat","t","surveyPeriod","SWA","VA_0","VA_10","VA_20","VA_30","NDVI_0","NDVI_10","NDVI_20","NDVI_30","dam_km","clusterID_unique","clusterID_num","stream","sampleEvent","year_id","damPresence","sampleEvent_new","logSWA","y","dam_km_std"
"360",76,"dammed","WC",2021,657.0124,42.4500682786965,5015.50526288152,5013.377930655,10345.988726027,15561.506029799,20711.778932647,1.11843755650057,6,"216",1414.42555809278,1290.56128450281,2837.7663699281,3764.92493004892,4223.7697887645,0.247309175325835,0.246800602975482,0.243429076618551,0.241140707208861,4.47375022600228,"2021.WC.76",334,6,6,2,1,6,7.25518551263054,1,0.481998509747682
"361",76,"dammed","WC",2021,657.0124,42.4500682786965,5015.50526288152,5013.377930655,10345.988726027,15561.506029799,20711.778932647,1.11843755650057,7,"217",1055.89757343461,NA,NA,NA,NA,NA,NA,NA,NA,4.47375022600228,"2021.WC.76",334,6,7,2,1,7,6.96309307808553,1,0.481998509747682
"362",76,"dammed","WC",2021,657.0124,42.4500682786965,5015.50526288152,5013.377930655,10345.988726027,15561.506029799,20711.778932647,1.11843755650057,8,"218",431.227221529624,NA,NA,NA,NA,NA,NA,NA,NA,4.47375022600228,"2021.WC.76",334,6,8,2,1,8,6.06895142573036,1,0.481998509747682
"363",76,"undammed","WC",2021,655.73364,49.5171551482322,5607.22671249509,5607.855929148,10312.100011895,14395.49590707,18476.626988133,0,6,"216",2689.02455511607,762.288653564453,1401.78093399347,1847.74325202493,2107.01166211297,0.219251295161944,0.221862835018518,0.216510878684843,0.216163424884947,0,"2021.WC.76",334,6,6,2,0,6,7.89730560085016,1,-0.939641437061175
"364",76,"undammed","WC",2021,655.73364,49.5171551482322,5607.22671249509,5607.855929148,10312.100011895,14395.49590707,18476.626988133,0,7,"217",2259.09852585909,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.WC.76",334,6,7,2,0,7,7.72316368682895,1,-0.939641437061175
"365",76,"undammed","WC",2021,655.73364,49.5171551482322,5607.22671249509,5607.855929148,10312.100011895,14395.49590707,18476.626988133,0,8,"218",741.007039226738,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.WC.76",334,6,8,2,0,8,6.60935872995087,1,-0.939641437061175
"366",78,"dammed","WC",2021,332.5032,39.7243557553307,4619.67920249701,4647.755170816,9612.617447904,14324.323495028,18672.720558027,1.13222784821299,6,"216",231.580692306453,2525.31954447428,3611.76407940434,3972.33261623009,4340.00599535774,0.219602041040244,0.215968360519095,0.215221495000927,0.214343589342421,4.52891139285196,"2021.WC.78",335,6,6,2,1,6,5.44923722849841,1,0.499527275178149
"367",78,"dammed","WC",2021,332.5032,39.7243557553307,4619.67920249701,4647.755170816,9612.617447904,14324.323495028,18672.720558027,1.13222784821299,7,"217",396.125628664914,NA,NA,NA,NA,NA,NA,NA,NA,4.52891139285196,"2021.WC.78",335,6,7,2,1,7,5.98425267562881,1,0.499527275178149
"368",78,"dammed","WC",2021,332.5032,39.7243557553307,4619.67920249701,4647.755170816,9612.617447904,14324.323495028,18672.720558027,1.13222784821299,8,"218",0,NA,NA,NA,NA,NA,NA,NA,NA,4.52891139285196,"2021.WC.78",335,6,8,2,1,8,0,0,0.499527275178149
"369",78,"undammed","WC",2021,332.61264,36.4660796663738,5584.72439354658,5573.598929932,10111.473151704,14380.576397449,18456.691476688,0,6,"216",1428.06334095235,850.764212664436,1350.43934445849,1568.71782501819,1609.74400942933,0.209987525991266,0.215406922874123,0.216656515513864,0.212429341001293,0,"2021.WC.78",335,6,6,2,0,6,7.26477450231656,1,-0.939641437061175
"370",78,"undammed","WC",2021,332.61264,36.4660796663738,5584.72439354658,5573.598929932,10111.473151704,14380.576397449,18456.691476688,0,7,"217",600.998281665643,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.WC.78",335,6,7,2,0,7,6.40025459092874,1,-0.939641437061175
"371",78,"undammed","WC",2021,332.61264,36.4660796663738,5584.72439354658,5573.598929932,10111.473151704,14380.576397449,18456.691476688,0,8,"218",210.75405131111,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.WC.78",335,6,8,2,0,8,5.35542546586914,1,-0.939641437061175
"372",79,"dammed","WC",2021,329.4381,43.295957092403,7359.10666665435,7376.6350796402,11747.259616406,16091.479594688,19895.770509847,1.1269182452628,6,"216",606.44016095283,4821.13924168605,5224.39226454193,5481.91714441636,5662.89633768119,0.281006706836064,0.276583768737408,0.270621066994378,0.269834784702045,4.5076729810512,"2021.WC.79",336,6,6,2,1,6,6.40925366987404,1,0.492778267500597
"373",79,"dammed","WC",2021,329.4381,43.295957092403,7359.10666665435,7376.6350796402,11747.259616406,16091.479594688,19895.770509847,1.1269182452628,7,"217",124.082438705014,NA,NA,NA,NA,NA,NA,NA,NA,4.5076729810512,"2021.WC.79",336,6,7,2,1,7,4.8289730295615,1,0.492778267500597
"374",79,"dammed","WC",2021,329.4381,43.295957092403,7359.10666665435,7376.6350796402,11747.259616406,16091.479594688,19895.770509847,1.1269182452628,8,"218",64.330969081673,NA,NA,NA,NA,NA,NA,NA,NA,4.5076729810512,"2021.WC.79",336,6,8,2,1,8,4.17946618238221,1,0.492778267500597
"375",79,"undammed","WC",2021,329.70312,39.7995935980805,4726.02196377516,4716.794170019,9769.422045437,13945.476327007,17825.076735924,0,6,"216",1248.09991072066,765.971666912004,1162.63530671363,1201.82828988468,1204.72172157437,0.255304542195981,0.252358395818121,0.251240270630924,0.251212423154601,0,"2021.WC.79",336,6,6,2,0,6,7.13017849949693,1,-0.939641437061175
"376",79,"undammed","WC",2021,329.70312,39.7995935980805,4726.02196377516,4716.794170019,9769.422045437,13945.476327007,17825.076735924,0,7,"217",716.186453002107,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.WC.79",336,6,7,2,0,7,6.57533585282156,1,-0.939641437061175
"377",79,"undammed","WC",2021,329.70312,39.7995935980805,4726.02196377516,4716.794170019,9769.422045437,13945.476327007,17825.076735924,0,8,"218",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.WC.79",336,6,8,2,0,8,0,0,-0.939641437061175
"378",80,"dammed","WC",2021,248.06839,60.8958881168994,25983.4801801294,26005.874784842,30698.8031273,34820.437606477,38505.846105107,1.13128091982228,6,"216",2499.30035954644,0,14.998325213264,82.8854540656595,133.669170364679,NA,0.199803799390793,0.200977208063339,0.20276407116898,4.52512367928912,"2021.WC.80",337,6,6,2,1,6,7.82416614745818,1,0.4983236396071
"379",80,"dammed","WC",2021,248.06839,60.8958881168994,25983.4801801294,26005.874784842,30698.8031273,34820.437606477,38505.846105107,1.13128091982228,7,"217",5943.19724305728,NA,NA,NA,NA,NA,NA,NA,NA,4.52512367928912,"2021.WC.80",337,6,7,2,1,7,8.6901707694031,1,0.4983236396071
"380",80,"dammed","WC",2021,248.06839,60.8958881168994,25983.4801801294,26005.874784842,30698.8031273,34820.437606477,38505.846105107,1.13128091982228,8,"218",368.945862669103,NA,NA,NA,NA,NA,NA,NA,NA,4.52512367928912,"2021.WC.80",337,6,8,2,1,8,5.91335667782235,1,0.4983236396071
"381",80,"undammed","WC",2021,253.3902,49.0553254676587,19285.8949432969,19297.438269794,24421.473686562,28984.216279241,33260.377590181,0,6,"216",800.373615131425,1290.6937923955,1291.7463490804,1295.69343758377,1295.69342627432,0.194844070629125,0.194827701423483,0.19478177779469,0.194797119547401,0,"2021.WC.80",337,6,6,2,0,6,6.68632727419041,1,-0.939641437061175
"382",80,"undammed","WC",2021,253.3902,49.0553254676587,19285.8949432969,19297.438269794,24421.473686562,28984.216279241,33260.377590181,0,7,"217",1478.64686763567,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.WC.80",337,6,7,2,0,7,7.29955873533908,1,-0.939641437061175
"383",80,"undammed","WC",2021,253.3902,49.0553254676587,19285.8949432969,19297.438269794,24421.473686562,28984.216279241,33260.377590181,0,8,"218",974.460091009327,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.WC.80",337,6,8,2,0,8,6.88290924790831,1,-0.939641437061175
"384",82,"dammed","WC",2021,234.02272,48.1768019779569,19616.7206922621,19642.570567587,28684.972414674,37217.329235699,45869.799572154,2.27641792122959,6,"216",642.157306972438,11110.9559188843,12324.0257173127,12844.5164586086,12950.2986361934,0.215523590636495,0.212013723016611,0.210887029516093,0.210670371025434,5.83696902879382,"2021.WC.82",338,6,6,2,1,6,6.46638933968609,1,0.915193526989668
"385",82,"dammed","WC",2021,234.02272,48.1768019779569,19616.7206922621,19642.570567587,28684.972414674,37217.329235699,45869.799572154,2.27641792122959,7,"217",678.534982016741,NA,NA,NA,NA,NA,NA,NA,NA,5.83696902879382,"2021.WC.82",338,6,7,2,1,7,6.52140871426272,1,0.915193526989668
"386",82,"dammed","WC",2021,234.02272,48.1768019779569,19616.7206922621,19642.570567587,28684.972414674,37217.329235699,45869.799572154,2.27641792122959,8,"218",402.817442098085,NA,NA,NA,NA,NA,NA,NA,NA,5.83696902879382,"2021.WC.82",338,6,8,2,1,8,6.00096289983959,1,0.915193526989668
"387",82,"undammed","WC",2021,238.58348,41.4543634963596,20016.8515692651,19994.3575066427,30854.834681606,39569.072911803,47653.898022659,0,6,"216",384.874097309627,28.6826125201057,29.9983276367187,264.455870684455,565.750932581284,0.265781483245552,0.267696185593019,0.213342113637618,0.215788159326488,0,"2021.WC.82",338,6,6,2,0,6,5.95551114348593,1,-0.939641437061175
"388",82,"undammed","WC",2021,238.58348,41.4543634963596,20016.8515692651,19994.3575066427,30854.834681606,39569.072911803,47653.898022659,0,7,"217",318.732418963255,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.WC.82",338,6,7,2,0,7,5.76748445525145,1,-0.939641437061175
"389",82,"undammed","WC",2021,238.58348,41.4543634963596,20016.8515692651,19994.3575066427,30854.834681606,39569.072911803,47653.898022659,0,8,"218",241.400152974503,NA,NA,NA,NA,NA,NA,NA,NA,0,"2021.WC.82",338,6,8,2,0,8,5.49058988527789,1,-0.939641437061175
"390",1,"dammed","WC",2023,1391.1252,34.3547311090491,6056.59063424915,6053.0406098301,17749.345933934,29333.573007369,40803.157348804,3.45806939676633,5,"235",705.099017598582,NA,NA,NA,NA,NA,NA,NA,NA,6.06678841537953,"2023.WC.1",18,6,9,3,1,9,6.55975547921498,1,0.98822407273234
"391",1,"dammed","WC",2023,1391.1252,34.3547311090491,6056.59063424915,6053.0406098301,17749.345933934,29333.573007369,40803.157348804,3.45806939676633,6,"236",567.762690904094,4690.85895571241,14646.5872153787,23396.930308413,30032.6678378236,0.439731875763397,0.437418123517259,0.422479645358179,0.408394336549287,6.06678841537953,"2023.WC.1",18,6,10,3,1,10,6.34346328369374,1,0.98822407273234
"392",1,"dammed","WC",2023,1391.1252,34.3547311090491,6056.59063424915,6053.0406098301,17749.345933934,29333.573007369,40803.157348804,3.45806939676633,7,"237",377.516134986223,NA,NA,NA,NA,NA,NA,NA,NA,6.06678841537953,"2023.WC.1",18,6,11,3,1,11,5.93625870073041,1,0.98822407273234
"393",1,"dammed","WC",2023,1391.1252,34.3547311090491,6056.59063424915,6053.0406098301,17749.345933934,29333.573007369,40803.157348804,3.45806939676633,8,"238",329.389127298897,NA,NA,NA,NA,NA,NA,NA,NA,6.06678841537953,"2023.WC.1",18,6,12,3,1,12,5.80027113341436,1,0.98822407273234
"394",1,"undammed","WC",2023,1390.5115,35.5652530305925,6134.96651328355,6131.2372749006,17781.856989491,29293.41008876,40603.898854176,0,5,"235",933.612139502927,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.WC.1",18,6,9,3,0,9,6.84013161916434,1,-0.939641437061175
"395",1,"undammed","WC",2023,1390.5115,35.5652530305925,6134.96651328355,6131.2372749006,17781.856989491,29293.41008876,40603.898854176,0,6,"236",953.60909883228,4917.67813678816,15282.5261012956,25308.7863209145,34110.5508213716,0.455437602950168,0.451618827389025,0.434822382866303,0.41734268020067,0,"2023.WC.1",18,6,10,3,0,10,6.86130193609172,1,-0.939641437061175
"396",1,"undammed","WC",2023,1390.5115,35.5652530305925,6134.96651328355,6131.2372749006,17781.856989491,29293.41008876,40603.898854176,0,7,"237",704.741404466769,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.WC.1",18,6,11,3,0,11,6.5592488877704,1,-0.939641437061175
"397",1,"undammed","WC",2023,1390.5115,35.5652530305925,6134.96651328355,6131.2372749006,17781.856989491,29293.41008876,40603.898854176,0,8,"238",449.63939496793,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.WC.1",18,6,12,3,0,12,6.11066745197933,1,-0.939641437061175
"398",2,"dammed","WC",2023,1372.1807,46.6434141576349,6533.52905799448,6533.1701918026,15660.128806862,23911.765092797,31544.350200333,2.25669868668898,5,"235",4361.86304514408,NA,NA,NA,NA,NA,NA,NA,NA,5.01488597041996,"2023.WC.2",27,6,9,3,1,9,8.3808837825654,1,0.653957191401163
"399",2,"dammed","WC",2023,1372.1807,46.6434141576349,6533.52905799448,6533.1701918026,15660.128806862,23911.765092797,31544.350200333,2.25669868668898,6,"236",4730.03186174397,809.621980405321,4867.95704112333,9860.8840132171,14108.9061720306,0.444348586855276,0.46559758122292,0.468412763185958,0.45109960570399,5.01488597041996,"2023.WC.2",27,6,10,3,1,10,8.46189861028274,1,0.653957191401163
"400",2,"dammed","WC",2023,1372.1807,46.6434141576349,6533.52905799448,6533.1701918026,15660.128806862,23911.765092797,31544.350200333,2.25669868668898,7,"237",4487.33669708196,NA,NA,NA,NA,NA,NA,NA,NA,5.01488597041996,"2023.WC.2",27,6,11,3,1,11,8.40923746602,1,0.653957191401163
"401",2,"dammed","WC",2023,1372.1807,46.6434141576349,6533.52905799448,6533.1701918026,15660.128806862,23911.765092797,31544.350200333,2.25669868668898,8,"238",3405.30023239056,NA,NA,NA,NA,NA,NA,NA,NA,5.01488597041996,"2023.WC.2",27,6,12,3,1,12,8.13338200542665,1,0.653957191401163
"402",2,"undammed","WC",2023,1374.4993,43.3579751121082,3327.31799503416,3335.201085206,8921.20198421,14425.416555942,19904.052213127,0,5,"235",1316.13316382474,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.WC.2",27,6,9,3,0,9,7.1832128081161,1,-0.939641437061175
"403",2,"undammed","WC",2023,1374.4993,43.3579751121082,3327.31799503416,3335.201085206,8921.20198421,14425.416555942,19904.052213127,0,6,"236",1839.50648178143,1488.19758498248,5268.43704400156,8876.79593796076,10606.8299206304,0.442569684895476,0.441288524794242,0.420143045897784,0.401787715381289,0,"2023.WC.2",27,6,10,3,0,10,7.51779607456318,1,-0.939641437061175
"404",2,"undammed","WC",2023,1374.4993,43.3579751121082,3327.31799503416,3335.201085206,8921.20198421,14425.416555942,19904.052213127,0,7,"237",686.620487335149,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.WC.2",27,6,11,3,0,11,6.53323706849116,1,-0.939641437061175
"405",2,"undammed","WC",2023,1374.4993,43.3579751121082,3327.31799503416,3335.201085206,8921.20198421,14425.416555942,19904.052213127,0,8,"238",485.417531036629,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.WC.2",27,6,12,3,0,12,6.18706737242972,1,-0.939641437061175
"406",3,"dammed","WC",2023,1371.911,37.2352373790731,2909.06411490589,2919.0281024699,8198.434138868,13468.951737158,18756.813662433,1.13393285263472,5,"235",1297.57588453597,NA,NA,NA,NA,NA,NA,NA,NA,4.53573141053888,"2023.WC.3",35,6,9,3,1,9,7.16902346954616,1,0.501694497104245
"407",3,"dammed","WC",2023,1371.911,37.2352373790731,2909.06411490589,2919.0281024699,8198.434138868,13468.951737158,18756.813662433,1.13393285263472,6,"236",1365.82155895327,1363.99832712809,4655.30910273533,8733.68472227209,11832.4262061026,0.409802401372201,0.399961292538599,0.372510899260769,0.355586621026374,4.53573141053888,"2023.WC.3",35,6,10,3,1,10,7.22024329342174,1,0.501694497104245
"408",3,"dammed","WC",2023,1371.911,37.2352373790731,2909.06411490589,2919.0281024699,8198.434138868,13468.951737158,18756.813662433,1.13393285263472,7,"237",753.431535428412,NA,NA,NA,NA,NA,NA,NA,NA,4.53573141053888,"2023.WC.3",35,6,11,3,1,11,6.62596453244505,1,0.501694497104245
"409",3,"dammed","WC",2023,1371.911,37.2352373790731,2909.06411490589,2919.0281024699,8198.434138868,13468.951737158,18756.813662433,1.13393285263472,8,"238",390.161369007475,NA,NA,NA,NA,NA,NA,NA,NA,4.53573141053888,"2023.WC.3",35,6,12,3,1,12,5.96912018330367,1,0.501694497104245
"410",3,"undammed","WC",2023,1371.911,41.5190138325611,3192.09962357581,3188.8326036641,8500.117582309,13563.939895379,18291.959008986,0,5,"235",2034.87382459757,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.WC.3",35,6,9,3,0,9,7.61868040354847,1,-0.939641437061175
"411",3,"undammed","WC",2023,1371.911,41.5190138325611,3192.09962357581,3188.8326036641,8500.117582309,13563.939895379,18291.959008986,0,6,"236",2748.60489187638,247.865829078824,3429.24840300317,6636.30277721929,8980.27684505687,0.411091774083047,0.445225143114042,0.447390258945375,0.441359962702741,0,"2023.WC.3",35,6,10,3,0,10,7.91921250465696,1,-0.939641437061175
"412",3,"undammed","WC",2023,1371.911,41.5190138325611,3192.09962357581,3188.8326036641,8500.117582309,13563.939895379,18291.959008986,0,7,"237",2545.79580289102,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.WC.3",35,6,11,3,0,11,7.84259130014835,1,-0.939641437061175
"413",3,"undammed","WC",2023,1371.911,41.5190138325611,3192.09962357581,3188.8326036641,8500.117582309,13563.939895379,18291.959008986,0,8,"238",1681.41822214033,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.WC.3",35,6,12,3,0,12,7.42798745536902,1,-0.939641437061175
"414",4,"dammed","WC",2023,1366.3674,39.9483146264723,5067.45661981404,5083.9634411057,13606.05652863,22006.078678057,30308.82100272,2.26613281784641,6,"236",2199.45169839719,2365.83546334061,7315.29307559144,12123.7605463963,16352.0263042375,0.475990861267771,0.51476418623019,0.504056194714216,0.473707305061245,5.52715321425954,"2023.WC.4",44,6,10,3,1,10,7.69641793572493,1,0.816742224202333
"415",4,"dammed","WC",2023,1366.3674,39.9483146264723,5067.45661981404,5083.9634411057,13606.05652863,22006.078678057,30308.82100272,2.26613281784641,7,"237",1294.97554745487,NA,NA,NA,NA,NA,NA,NA,NA,5.52715321425954,"2023.WC.4",44,6,11,3,1,11,7.16701900902965,1,0.816742224202333
"416",4,"dammed","WC",2023,1366.3674,39.9483146264723,5067.45661981404,5083.9634411057,13606.05652863,22006.078678057,30308.82100272,2.26613281784641,8,"238",1111.6789353941,NA,NA,NA,NA,NA,NA,NA,NA,5.52715321425954,"2023.WC.4",44,6,12,3,1,12,7.01452584191059,1,0.816742224202333
"417",4,"undammed","WC",2023,1366.3674,35.1926646397257,4398.31238304079,4411.0467141284,12928.822305844,21386.74465316,29739.343185701,0,6,"236",237.295283530974,3813.70251243442,11211.2828814937,17393.7044788435,22358.8792033476,0.462107271464233,0.452386427916881,0.441951079050198,0.427109702049275,0,"2023.WC.4",44,6,10,3,0,10,5.47351059176017,1,-0.939641437061175
"418",4,"undammed","WC",2023,1366.3674,35.1926646397257,4398.31238304079,4411.0467141284,12928.822305844,21386.74465316,29739.343185701,0,7,"237",53.008790891077,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.WC.4",44,6,11,3,0,11,3.98914682759393,1,-0.939641437061175
"419",4,"undammed","WC",2023,1366.3674,35.1926646397257,4398.31238304079,4411.0467141284,12928.822305844,21386.74465316,29739.343185701,0,8,"238",20.5789866926623,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.WC.4",44,6,12,3,0,12,3.07172000287314,1,-0.939641437061175
"420",11,"dammed","WC",2023,1362.1486,38.3245757243313,3218.37288360298,3232.858121598,8580.054252483,14037.754444696,19131.761839804,1.13220716233036,5,"235",349.82469863541,NA,NA,NA,NA,NA,NA,NA,NA,4.52882864932144,"2023.WC.11",107,6,9,3,1,9,5.86028666461997,1,0.499500981464288
"421",11,"dammed","WC",2023,1362.1486,38.3245757243313,3218.37288360298,3232.858121598,8580.054252483,14037.754444696,19131.761839804,1.13220716233036,6,"236",269.777583806655,2640.26798795812,6632.77779567943,10755.294846359,14139.4342706419,0.466855390784414,0.470445737020936,0.447682156473311,0.43449420807972,4.52882864932144,"2023.WC.11",107,6,10,3,1,10,5.60129775994072,1,0.499500981464288
"422",11,"dammed","WC",2023,1362.1486,38.3245757243313,3218.37288360298,3232.858121598,8580.054252483,14037.754444696,19131.761839804,1.13220716233036,7,"237",22.9165891032593,NA,NA,NA,NA,NA,NA,NA,NA,4.52882864932144,"2023.WC.11",107,6,11,3,1,11,3.17457232289706,1,0.499500981464288
"423",11,"dammed","WC",2023,1362.1486,38.3245757243313,3218.37288360298,3232.858121598,8580.054252483,14037.754444696,19131.761839804,1.13220716233036,8,"238",17.1867907802264,NA,NA,NA,NA,NA,NA,NA,NA,4.52882864932144,"2023.WC.11",107,6,12,3,1,12,2.90069554926975,1,0.499500981464288
"424",11,"undammed","WC",2023,1357.6072,36.8495015139861,3217.67373616993,3228.957037816,8409.720634407,13587.754578997,18754.751712125,0,5,"235",1174.59941567346,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.WC.11",107,6,9,3,0,9,7.06953343749927,1,-0.939641437061175
"425",11,"undammed","WC",2023,1357.6072,36.8495015139861,3217.67373616993,3228.957037816,8409.720634407,13587.754578997,18754.751712125,0,6,"236",1387.21496474088,1378.44992520201,3972.29011757047,6756.19435601328,8976.1885493559,0.455255067286676,0.475104070252773,0.469678262980276,0.467733973555722,0,"2023.WC.11",107,6,10,3,0,10,7.23577400280767,1,-0.939641437061175
"426",11,"undammed","WC",2023,1357.6072,36.8495015139861,3217.67373616993,3228.957037816,8409.720634407,13587.754578997,18754.751712125,0,7,"237",1505.95568997766,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.WC.11",107,6,11,3,0,11,7.31784679539241,1,-0.939641437061175
"427",11,"undammed","WC",2023,1357.6072,36.8495015139861,3217.67373616993,3228.957037816,8409.720634407,13587.754578997,18754.751712125,0,8,"238",1712.32807274379,NA,NA,NA,NA,NA,NA,NA,NA,0,"2023.WC.11",107,6,12,3,0,12,7.44619299939339,1,-0.939641437061175
