date,value,model_no,location,version
1983-06-01,72.0838,1,1005000421,vPUB2025
1983-06-02,70.7848,1,1005000421,vPUB2025
1983-06-03,70.3484,1,1005000421,vPUB2025
1983-06-04,69.0084,1,1005000421,vPUB2025
1983-06-05,67.8912,1,1005000421,vPUB2025
1983-06-06,63.8426,1,1005000421,vPUB2025
1983-06-07,58.7587,1,1005000421,vPUB2025
1983-06-08,54.4679,1,1005000421,vPUB2025
1983-06-09,54.3468,1,1005000421,vPUB2025
1983-06-10,52.1631,1,1005000421,vPUB2025
1983-06-11,55.0276,1,1005000421,vPUB2025
1983-06-12,65.5185,1,1005000421,vPUB2025
1983-06-13,72.4562,1,1005000421,vPUB2025
1983-06-14,64.4979,1,1005000421,vPUB2025
1983-06-15,60.0115,1,1005000421,vPUB2025
1983-06-16,57.2275,1,1005000421,vPUB2025
1983-06-17,56.2115,1,1005000421,vPUB2025
1983-06-18,57.2767,1,1005000421,vPUB2025
1983-06-19,58.7759,1,1005000421,vPUB2025
1983-06-20,58.698,1,1005000421,vPUB2025
1983-06-21,56.588,1,1005000421,vPUB2025
1983-06-22,55.8215,1,1005000421,vPUB2025
