system:index,Input_FID,dam_count_all,dam_count_anthro,dam_count_confident,.geo
000000000000000031a0,51,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59744617879008,48.153068564431464],[-106.59743954906628,48.15307312958719],[-106.59741940720835,48.153068947022554],[-106.59739301500775,48.15307823113852],[-106.59734664148672,48.15308782670053],[-106.597320308582,48.153101619827446],[-106.59741707862361,48.153207474841004],[-106.59742360715785,48.15320292466773],[-106.59753588077747,48.153165573833206],[-106.59744617879008,48.153068564431464]]]}"
0000000000000000319c,52,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59757819802688,48.15302205720253],[-106.59751866631662,48.15304076816581],[-106.59747257098633,48.153059280302756],[-106.59744617879008,48.153068564431464],[-106.59753588077747,48.153165573833206],[-106.59756896212022,48.15315623352038],[-106.59763474432683,48.15312405576636],[-106.59757819802688,48.15302205720253]]]}"
0000000000000000319a,53,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.5976972030758,48.15298472171811],[-106.59767070970688,48.15299402088746],[-106.59764403932839,48.152994388547285],[-106.59759806170611,48.15301732321458],[-106.59757819802688,48.15302205720253],[-106.59763474432683,48.15312405576636],[-106.5976412728348,48.1531195055862],[-106.59768139620057,48.153123376586755],[-106.59771441816878,48.15310952720512],[-106.597760352995,48.153086520901915],[-106.5976972030758,48.15298472171811]]]}"
0000000000000000319d,54,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59783686360305,48.15296933005308],[-106.59779054946493,48.15298343482362],[-106.59777621892181,48.15295237513785],[-106.5976972030758,48.15298472171811],[-106.597760352995,48.153086520901915],[-106.59779325725462,48.15306824901183],[-106.59785921632688,48.153045002672684],[-106.59787239097467,48.153040324785785],[-106.59783686360305,48.15296933005308]]]}"
000000000000000031a7,55,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59796295362422,48.15294527709926],[-106.59796279302144,48.15294078308146],[-106.59795598626525,48.15293641676872],[-106.59796267532509,48.15293636060132],[-106.59793429223784,48.15288315784761],[-106.59791486748405,48.152901302396195],[-106.59786834992454,48.15291084163108],[-106.5978488074545,48.15292456369712],[-106.59790242652444,48.152932744753464],[-106.59792300736356,48.15295033772089],[-106.59785672727926,48.15296459601667],[-106.59783686360305,48.15296933005308],[-106.59787239097467,48.153040324785785],[-106.59788560852742,48.15303571843499],[-106.59791283557776,48.15305318373736],[-106.59800572696524,48.153034048599004],[-106.59800700080383,48.15307420869305],[-106.598033671348,48.15307384092812],[-106.59796295362422,48.15294527709926]]]}"
00000000000000003195,56,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59809541149103,48.152912179784515],[-106.59808191564953,48.152907869660226],[-106.5980884440951,48.15290331947002],[-106.59805994309707,48.15284569431964],[-106.59803339041584,48.15285048455851],[-106.59795387757822,48.15286950731313],[-106.59793429223784,48.15288315784761],[-106.59796267532509,48.15293636060132],[-106.59796279302144,48.15294078308146],[-106.598033671348,48.15307384092812],[-106.59815335113925,48.15305876035373],[-106.59816668642654,48.15305857645163],[-106.59809541149103,48.152912179784515]],[[-106.59809845773584,48.15301041935498],[-106.59802471284814,48.15300249345304],[-106.59803904365648,48.15303355312469],[-106.59809845773584,48.15301041935498]],[[-106.59804169107241,48.15290401383574],[-106.5979886285386,48.15291366584636],[-106.59796920378177,48.15293181041645],[-106.59800904882093,48.15292676477133],[-106.59804169107241,48.15290401383574]]]}"
00000000000000003197,57,0,0,0,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-106.59808814596482,48.152894415196315],[-106.59808842327055,48.15290334361384]]},{""type"":""Polygon"",""coordinates"":[[[-106.59826451102333,48.15298574275477],[-106.59825814320943,48.15299478698479],[-106.59821116993284,48.152986478403726],[-106.5982374014721,48.152972700061454],[-106.59826439329083,48.15298132027214],[-106.59822830832049,48.15289249280745],[-106.59820181499178,48.152901792105425],[-106.5981610919652,48.15288001682721],[-106.59822106252182,48.15287471602171],[-106.59819904680693,48.152812469221345],[-106.59817253703235,48.15281733103251],[-106.59813308812072,48.15283571568067],[-106.5981130055563,48.1528360422841],[-106.59805994309707,48.15284569431964],[-106.59808816576454,48.15289440298033],[-106.59816180929009,48.15290234381509],[-106.5981290493524,48.15292067231174],[-106.59809541149103,48.152912179784515],[-106.59816668642654,48.15305857645163],[-106.59821947087458,48.15304000779644],[-106.59827928108423,48.153030212907225],[-106.59826451102333,48.15298574275477]]]}]}"
00000000000000003196,58,0,0,0,"{""type"":""MultiPolygon"",""coordinates"":[[[[-106.59826451102333,48.15298574275477],[-106.59827928108423,48.153030212907225],[-106.59828580954348,48.15302566269276],[-106.59834540079893,48.15301146027427],[-106.5983587360977,48.153011276345495],[-106.59837207139834,48.15301109241482],[-106.59838540670093,48.153010908482266],[-106.59836769072882,48.152868183910535],[-106.59827412507994,48.152865063889735],[-106.59822830832049,48.15289249280745],[-106.59826439329083,48.15298132027214],[-106.59826451102333,48.15298574275477]],[[-106.59829754938643,48.152976330688546],[-106.59827740728386,48.15297214831691],[-106.59826439329083,48.15298132027214],[-106.59829754938643,48.152976330688546]]],[[[-106.59833206111789,48.15279720461177],[-106.5983053906851,48.15279757245446],[-106.59827872025997,48.15279794028959],[-106.5982322456394,48.15280755121743],[-106.59819904680693,48.152812469221345],[-106.59822106252182,48.15287471602171],[-106.59823423711573,48.15287003810185],[-106.59824064781611,48.152861065432354],[-106.59826035083303,48.15285183731419],[-106.59826671861829,48.152842793109244],[-106.59833293920055,48.152824025566275],[-106.59835960966066,48.1528236577151],[-106.59835905286404,48.15280582476912],[-106.59833206111789,48.15279720461177]]]]}"
00000000000000003194,59,0,0,0,"{""type"":""MultiPolygon"",""coordinates"":[[[[-106.59836569902335,48.152805697036854],[-106.59835905286404,48.15280582476912],[-106.59835960966066,48.1528236577151],[-106.5983996153652,48.15282310592412],[-106.59841947901745,48.15281837178555],[-106.59836569902335,48.152805697036854]]],[[[-106.59850088264749,48.152861850515556],[-106.59841450331845,48.15287199838768],[-106.59836769072882,48.152868183910535],[-106.59838540670093,48.153010908482266],[-106.59839215411579,48.15301076575251],[-106.59851826127272,48.15299114951532],[-106.59850088264749,48.152861850515556]]]]}"
00000000000000003199,60,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59863366191922,48.152837740524056],[-106.59854640431224,48.1528210675507],[-106.59852753663573,48.1528570451504],[-106.59850088264749,48.152861850515556],[-106.59851826127272,48.15299114951532],[-106.598571425322,48.15298148219726],[-106.59865159796732,48.152984872423794],[-106.59863366191922,48.152837740524056]],[[-106.59853639493605,48.15292840735073],[-106.59852289896875,48.15292409729],[-106.59852333807724,48.15293750779525],[-106.59853639493605,48.15292840735073]]]}"
000000000000000031d0,61,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59876751230189,48.15284922471182],[-106.59867388676102,48.15284159609016],[-106.59863366191922,48.152837740524056],[-106.59865159796732,48.152984872423794],[-106.5986715795159,48.1529845606967],[-106.59870432287977,48.1529617945201],[-106.59869038768528,48.15294407397358],[-106.59864998547278,48.15293128692462],[-106.59868983073089,48.1529262409928],[-106.59870316605002,48.15292605701619],[-106.59872955820688,48.152916772569604],[-106.59875622885203,48.15291640460344],[-106.59877631160336,48.15291607786087],[-106.59876751230189,48.15284922471182]]]}"
0000000000000000318d,62,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59890024885254,48.15282504281767],[-106.59883229754344,48.152785802944706],[-106.59885797184586,48.15275419157139],[-106.598870133528,48.152713832764256],[-106.59886885871028,48.15267367298063],[-106.59884130974193,48.1526472201087],[-106.59884290595835,48.15269636785756],[-106.59884346299553,48.152714200757664],[-106.59881840523312,48.15276815401301],[-106.59882766043579,48.15285285499429],[-106.59876751230189,48.15284922471182],[-106.59877631160336,48.15291607786087],[-106.59880967138196,48.15291565365382],[-106.59891026494378,48.152932142397596],[-106.59890024885254,48.15282504281767]]]}"
00000000000000003192,63,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59900780999506,48.1528503916722],[-106.59894113332898,48.15285131174791],[-106.59890705577527,48.15282940905036],[-106.59890024885254,48.15282504281767],[-106.59891026494378,48.152932142397596],[-106.59893040724354,48.15293632462891],[-106.59896326831742,48.15291798086193],[-106.59904339831432,48.15292129921538],[-106.59904122810826,48.1528498808535],[-106.59900780999506,48.1528503916722]]]}"
000000000000000031a6,64,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59916759727446,48.15283474283415],[-106.59912760783642,48.15283973241429],[-106.5990879232743,48.15284927252408],[-106.59904122810826,48.1528498808535],[-106.59904339831432,48.15292129921538],[-106.59910342894855,48.152920506848396],[-106.59916992848241,48.15291065517549],[-106.59918991010572,48.15291034333957],[-106.59916759727446,48.15283474283415]]]}"
00000000000000003191,65,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59928600211168,48.152779501065915],[-106.59927238813647,48.152770768665434],[-106.59923936647584,48.15278461848377],[-106.5992257525172,48.152775886075446],[-106.59915919366658,48.152781228762805],[-106.59921297439,48.15279390304479],[-106.59920732474578,48.15282527423073],[-106.59916759727446,48.15283474283415],[-106.59918991010572,48.15291034333957],[-106.59928335907703,48.15290903997274],[-106.59931600100577,48.15288628862167],[-106.59928600211168,48.152779501065915]]]}"
000000000000000031a1,66,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59942616276136,48.15278202657631],[-106.59941947361895,48.15278208284711],[-106.59929296987082,48.15278836126394],[-106.59928600211168,48.152779501065915],[-106.59931600100577,48.15288628862167],[-106.59942899226641,48.1528712627659],[-106.59944885604881,48.15286652840773],[-106.59942616276136,48.15278202657631]]]}"
000000000000000031d1,67,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59955933913612,48.152771254246744],[-106.59954600374571,48.152771438342995],[-106.59951933297062,48.15277180652981],[-106.59944624558858,48.15278169969317],[-106.59942616276136,48.15278202657631],[-106.59944885604881,48.15286652840773],[-106.5994820552422,48.152861609959494],[-106.59952206148853,48.15286105768891],[-106.59958203275907,48.15285575602112],[-106.59955933913612,48.152771254246744]]]}"
0000000000000000318b,68,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59969219400121,48.15275149374519],[-106.59967913732042,48.152760594311154],[-106.59955933913612,48.152771254246744],[-106.59958203275907,48.15285575602112],[-106.59971504877555,48.15284048944878],[-106.59969219400121,48.15275149374519]]]}"
0000000000000000318f,69,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59981800599378,48.1527185220027],[-106.59977811768837,48.152723496848076],[-106.59974480063308,48.15272399292936],[-106.59969872233984,48.15274694346219],[-106.59969219400121,48.15275149374519],[-106.59971504877555,48.15284048944878],[-106.5997484088358,48.15284006491054],[-106.59984778612275,48.15281630623455],[-106.59981800599378,48.1527185220027]]]}"
0000000000000000318c,70,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.59995074298439,48.1526943387117],[-106.59988406589963,48.15269525944707],[-106.59983786973118,48.15271378757926],[-106.59981800599378,48.1527185220027],[-106.59984778612275,48.15281630623455],[-106.59985431446619,48.152811755935296],[-106.599907656281,48.1528110193618],[-106.59995407306097,48.152801494146175],[-106.599974054799,48.152801182145566],[-106.59995074298439,48.1526943387117]]]}"
00000000000000003188,71,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.60009172416302,48.152719175102035],[-106.60006505326348,48.15271954344253],[-106.60003828115453,48.15271992677129],[-106.60001161027034,48.152720295096614],[-106.59999855363208,48.15272939569937],[-106.5999706067218,48.152689604263095],[-106.59995074298439,48.1526943387117],[-106.599974054799,48.152801182145566],[-106.60001416241647,48.152800614671825],[-106.60010723192426,48.152790409036655],[-106.60009172416302,48.152719175102035]]]}"
0000000000000000318e,72,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.60022446139533,48.15269499142794],[-106.6002045976294,48.152699725930034],[-106.60010505961566,48.152718990928946],[-106.60009172416302,48.152719175102035],[-106.60010723192426,48.152790409036655],[-106.60022038447859,48.15277987626381],[-106.60024733432876,48.15278842432834],[-106.60022446139533,48.15269499142794]]]}"
00000000000000003189,73,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.60035050946254,48.15267086391809],[-106.60034386318242,48.152670991789854],[-106.60032373730385,48.15267124732698],[-106.60026374916937,48.15267211199588],[-106.60024432516062,48.15269025692219],[-106.60022446139533,48.15269499142794],[-106.60024733432876,48.15278842432834],[-106.60026763790229,48.15279710025345],[-106.60030067634352,48.15278768753276],[-106.60034687262231,48.15276915915019],[-106.60038007195071,48.152764240398525],[-106.60035050946254,48.15267086391809]]]}"
0000000000000000317a,74,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.60048358536437,48.15266010531244],[-106.6004235971413,48.152660970082806],[-106.60035050946254,48.15267086391809],[-106.60038007195071,48.152764240398525],[-106.60041996049624,48.1527592652943],[-106.60045996704979,48.15275871262802],[-106.6005062813019,48.152744606632915],[-106.60051297051963,48.15274455028489],[-106.60048358536437,48.15266010531244]]]}"
0000000000000000318a,75,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.60060979444944,48.15264047145686],[-106.60060314815586,48.15264059934676],[-106.60057647716113,48.152640967830536],[-106.60049037578231,48.152660033970214],[-106.60048358536437,48.15266010531244],[-106.60051297051963,48.15274455028489],[-106.60061977278872,48.15274749881865],[-106.60064598717254,48.15272928244483],[-106.60060979444944,48.15264047145686]]]}"
00000000000000003187,76,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.60074297178018,48.1526296974978],[-106.60067657319188,48.15263953521316],[-106.60064325587966,48.15264003161048],[-106.60060979444944,48.15264047145686],[-106.60064598717254,48.15272928244483],[-106.60075902204933,48.15271432659358],[-106.60077872492644,48.15270509799017],[-106.60074297178018,48.1526296974978]]]}"
00000000000000003184,77,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.60086181569909,48.152587864416745],[-106.60084195192807,48.15259259904061],[-106.6008022243842,48.15260206827739],[-106.60077617108001,48.15262477862352],[-106.60074297178018,48.1526296974978],[-106.60077872492644,48.15270509799017],[-106.6007919424349,48.1527004912715],[-106.60091118368267,48.15267199693682],[-106.60086181569909,48.152587864416745]]]}"
00000000000000003182,78,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.60098077757205,48.15255045365964],[-106.60097424933221,48.152555004009976],[-106.60092146531255,48.152573573991205],[-106.60090812979115,48.152573758278386],[-106.6008816794695,48.15258312978922],[-106.60086181569909,48.152587864416745],[-106.60091118368267,48.15267199693682],[-106.60093757576759,48.152662711932585],[-106.60103002778237,48.15263016361038],[-106.60098077757205,48.15255045365964]]]}"
0000000000000000317f,79,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.60110642858368,48.1525129863954],[-106.60109973936312,48.152513042784406],[-106.60102725261844,48.15254084144355],[-106.60098077757205,48.15255045365964],[-106.60103002778237,48.15263016361038],[-106.60106294809091,48.15261632821983],[-106.60114306269618,48.152615207336225],[-106.6011563982675,48.15261502301516],[-106.60116292650996,48.15261047264725],[-106.60110642858368,48.1525129863954]]]}"
00000000000000003183,80,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.60123235862537,48.15248443538624],[-106.60119307122467,48.15250731512203],[-106.60113321772765,48.15251704019529],[-106.60110642858368,48.1525129863954],[-106.60116292650996,48.15261047264725],[-106.60123541340785,48.152582673845586],[-106.6012817275498,48.15256856752798],[-106.60123235862537,48.15248443538624]]]}"
0000000000000000317e,81,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.60135800951439,48.152446967844234],[-106.6013513202868,48.152447024250804],[-106.60127220422756,48.15247938842168],[-106.60123235862537,48.15248443538624],[-106.6012817275498,48.15256856752798],[-106.60135449350778,48.1525496850612],[-106.60138086862901,48.15253596252985],[-106.60140753978693,48.15253559382026],[-106.60135800951439,48.152446967844234]]]}"
00000000000000003186,82,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.60148393949615,48.152418416543846],[-106.60144449117483,48.15243680239244],[-106.60139813426431,48.152450837214396],[-106.60135800951439,48.152446967844234],[-106.60140753978693,48.15253559382026],[-106.60143432907303,48.15253964753468],[-106.60146044192533,48.15252144601646],[-106.60148683392762,48.15251216089052],[-106.60152634063435,48.15249368846404],[-106.60148393949615,48.152418416543846]]]}"
00000000000000003185,83,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.6016098694636,48.152389865094854],[-106.60160318022733,48.15238992151905],[-106.6015103314234,48.15240913143151],[-106.60148393949615,48.152418416543846],[-106.60152634063435,48.15249368846404],[-106.60153302988363,48.15249363204474],[-106.60159290043505,48.15248834414834],[-106.60161968976496,48.152492397806526],[-106.60165923935851,48.15247399686806],[-106.6016098694636,48.152389865094854]]]}"
00000000000000003180,84,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.60173563834304,48.152356819547364],[-106.60169607194791,48.15237078305879],[-106.60163665873026,48.15239391874236],[-106.6016098694636,48.152389865094854],[-106.60165923935851,48.15247399686806],[-106.60167241389051,48.15246931851567],[-106.60177201205721,48.1524545609383],[-106.6017919770634,48.15244981113723],[-106.60173563834304,48.152356819547364]]]}"
0000000000000000317b,85,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.60186837568565,48.15233263377425],[-106.60182836896635,48.15233318702443],[-106.60173563834304,48.152356819547364],[-106.6017919770634,48.15244981113723],[-106.6018051945051,48.15244520430368],[-106.60183142538416,48.152431425142],[-106.60187823965059,48.15243523786415],[-106.60191780613142,48.152421274258764],[-106.60186837568565,48.15233263377425]]]}"
00000000000000003153,86,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.6019873370695,48.15229522196902],[-106.60194765253844,48.15230476315617],[-106.60192780577911,48.15231393538526],[-106.60186837568565,48.15233263377425],[-106.60191780613142,48.152421274258764],[-106.60202343220915,48.152384046765],[-106.60203664963284,48.15237943990593],[-106.6019873370695,48.15229522196902]]]}"
00000000000000003154,87,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.60209284458533,48.15225357209205],[-106.60203359265194,48.15228120190587],[-106.6019873370695,48.15229522196902],[-106.60203664963284,48.15237943990593],[-106.60206298166388,48.15236564570227],[-106.60210270920088,48.1523561759888],[-106.60214243673542,48.15234670626073],[-106.60216241871224,48.15234639380342],[-106.60217573734343,48.15234177193087],[-106.60209284458533,48.15225357209205]]]}"
