system:index,E,N,NE,NW,S,SE,SW,TO_mean,TP_ID,W,first,label,minElev,.geo
00000000000000002ab4_+25383+4198,46.78414196604426,12.616607715691075,12.774920380230526,20.46340588009781,20.339742733129412,83.54163795195126,24.335008168510825,39.3308353995389,1828,93.79121840065599,1,1,636.5999755859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68290319124873,48.1232221283168]}"
00000000000000002aad_+25373+4199,66.33458972505304,15.449785807138312,14.207238419223032,72.13983491594485,14.193893617885323,51.833066956801204,16.327880634875797,41.5747778996941,1829,82.11193312063122,1,1,636.6199951171875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68303796671647,48.1232163721453]}"
00000000000000002ac8_+25361+4209,18.242408069653905,55.98524663215507,14.274904148408467,89.28592650306675,56.29392005453762,87.5136431561717,17.38138809056487,45.83467868822195,1830,27.69999285121726,1,1,636.6300048828125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68320394901625,48.1231303406908]}"
00000000000000002ac2_+25354+4215,23.416680010640633,87.87823062999183,39.535317611441734,56.97278522922869,26.78601738642965,89.42400465229643,12.436787072339712,43.67224920274677,1831,12.92817102960548,1,1,636.6300048828125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68329365455956,48.12308748661412]}"
00000000000000002a7a_+25351+4228,32.17086967562879,38.92626567623231,71.88703611510735,13.512081823735372,81.80614744284023,91.78703210203507,47.29450662904376,48.71999169077061,1832,12.375994061542002,1,1,636.6199951171875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68334742057593,48.12296273992567]}"
00000000000000002a91_+25353+4234,18.054618237690548,88.47205608839865,21.239606236242153,19.92169480894026,88.6478797893828,51.986753347776556,28.64091275762489,41.0448563566121,1833,11.395329586841015,1,1,636.5800170898438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68332346105137,48.1229081448896]}"
00000000000000002a79_+25352+4247,19.898096557553913,28.663772612865216,79.39031570252804,13.759918368330872,62.546602483928154,26.78663053772187,17.70551275619404,32.68156329929577,1834,12.70165737524404,1,1,636.6300048828125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68334317088973,48.122791580842566]}"
00000000000000002a8f_+25352+4250,21.258510094934607,23.737885157438342,97.08399851949602,12.22341140501156,87.33932547484642,24.17720254430941,18.672182697761116,37.11816827090836,1835,12.45283027346943,1,1,636.5700073242188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68334462027545,48.12276460679773]}"
00000000000000002a95_+25356+4261,18.68803847501222,19.912386783546552,102.82708457121177,11.974943917787613,102.55081635469648,18.79017504133833,25.821639643916384,39.06031309931379,1836,11.917420007000928,1,1,636.6699829101562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68329597675964,48.12266890372977]}"
00000000000000002a98_+25360+4270,93.42226589491457,14.46909174672841,75.53671610484078,11.124138320060496,96.09949171622253,20.288076461239186,21.03105323024228,43.11347109015871,1837,12.936935247021452,1,1,636.5900268554688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68324685027802,48.122582191985686]}"
00000000000000002a8e_+25372+4274,16.24697431890786,54.28762994009907,85.94003760482775,22.69607644180931,14.009532027445417,12.072536063159689,85.27310498249835,42.96452182801603,1838,53.190283245380805,1,1,636.6900024414062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68308763418447,48.122542344653226]}"
00000000000000002a9c_+25378+4288,12.002639355360103,89.71697383393503,18.079746667169076,21.145265683679625,82.60385655489695,14.471222549506408,67.93066976649962,40.171526682660506,1839,15.42183905023721,1,1,636.7000122070312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.6830138244221,48.122414524725336]}"
00000000000000002a9a_+25374+4298,21.802177882949096,92.43415549920363,24.861397702945794,13.057785271502127,67.22349835053454,71.54419878004319,13.70744648477735,39.46258444991657,1840,11.070015627376847,1,1,636.6599731445312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68307213064102,48.1223304009472]}"
00000000000000002a92_+25373+4302,22.261063661284112,96.12567666929708,21.639391430024375,13.643823902442946,48.278195461917875,90.35171595791084,11.706841071434795,39.33216685257942,1841,10.65062666632339,1,1,636.6099853515625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.6830877338989,48.122290263379995]}"
00000000000000002a8a_+25369+4314,22.720651124883616,104.04075190446802,26.148543969003647,17.861030986377216,19.275575862277563,104.83614398911969,11.455757802202356,39.73640652514772,1842,11.55279656284965,1,1,636.6500244140625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68314724775364,48.12218366118421]}"
