system:index,FID_Braz_1,FID_Brazil,Id,Input_FID,ORIG_FID,Shape_Area,Shape_Le_1,Shape_Leng,gridcode,.geo
000000000000000006d0,3,1743,2,5982,2,762.490700838,192.289108985,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-106.99982600644852,48.16754694681984],[-106.99981583544081,48.167627526508724],[-106.99985971093197,48.16772501756493],[-107.00069144191258,48.167138876790155],[-107.00069757671122,48.16712538350244],[-106.99982600644852,48.16754694681984]]]}"
000000000000000006d1,3,1744,2,5972,2,493.901538772,150.48937008,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-106.9994899652693,48.16749025548097],[-106.99878531121662,48.167395394054516],[-106.99880668984365,48.16743068789341],[-106.99884178639341,48.16747474245769],[-106.99884199643003,48.16747923569268],[-106.99886875820587,48.16748320604783],[-106.99971431903502,48.167593563093526],[-106.9994899652693,48.16749025548097]]]}"
000000000000000006d2,3,1745,2,5991,2,966.254272378,151.205316434,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-107.00127001599012,48.16707967868537],[-107.00123659666185,48.16708023140527],[-107.00120924710464,48.167062853543406],[-107.00119594910046,48.16706307963531],[-107.00118254954168,48.16706332115617],[-107.0011552000382,48.16704594328314],[-107.00114180049154,48.16704618479794],[-107.00110142823624,48.167037963447235],[-107.00107473072246,48.16703843102861],[-107.0010610560171,48.16702974207994],[-107.00116931552125,48.16758166913601],[-107.00147792942447,48.167276997828495],[-107.00127001599012,48.16707967868537]],[[-107.00111585644487,48.16706448243951],[-107.00109567031174,48.167060371759376],[-107.00110283363624,48.16707363897561],[-107.00111585644487,48.16706448243951]]]}"
000000000000000006d3,3,1746,2,5978,2,879.547545642,193.422863599,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-106.99980219687187,48.16676131881674],[-106.99968217618218,48.16676785070788],[-106.99975413129422,48.16741423202128],[-106.99978864276699,48.16744487785585],[-106.99980149958664,48.16743129955107],[-106.99997907872266,48.166847572519565],[-106.99994608042755,48.166857111122944],[-106.99983983497829,48.16687231689892],[-106.99984387058042,48.1668052315248],[-106.99984284283067,48.166778471118214],[-106.99980984461472,48.16678800966035],[-106.99980219687187,48.16676131881674]],[[-106.9999140660292,48.16689333881615],[-106.99986711862134,48.166885257859256],[-106.99988795557739,48.16690721424592],[-106.9999140660292,48.16689333881615]],[[-106.99980984461472,48.16678800966035],[-106.99979654691138,48.166788235549966],[-106.99980349946293,48.16679700963799],[-106.99980984461472,48.16678800966035]]]}"
000000000000000006d4,3,1747,2,5976,2,803.228230397,190.29397311,17297.3710778,1,"{""type"":""MultiPolygon"",""coordinates"":[[[[-106.99897179495117,48.16703930386276],[-106.99895839572378,48.16703954506523],[-106.99898563501063,48.16705241497762],[-106.99897179495117,48.16703930386276]]],[[[-106.9994858793712,48.16686952922772],[-106.99944513209167,48.16685239216873],[-106.9994277980749,48.16691970344332],[-106.99943533697801,48.166941885788695],[-106.99941563636465,48.16695119838728],[-106.99940261342925,48.1669603546767],[-106.99940994221073,48.16697804385184],[-106.99940364084765,48.16698711518863],[-106.99942506391184,48.16702247995366],[-106.99939836689458,48.16702294705697],[-106.99937834757807,48.167023257847006],[-106.99933942411447,48.16705078266151],[-106.99932602482957,48.167051023916706],[-106.99931272710157,48.167051249741185],[-106.99925901447078,48.16704318205675],[-106.99925761087276,48.16700750647643],[-106.99924335051054,48.166985409032435],[-106.9991973292022,48.167004103679474],[-106.99917686903834,48.16699106212176],[-106.9991434505505,48.166991614092105],[-106.99909414475064,48.16709522443195],[-106.99924346686454,48.16715960832518],[-106.99925648989084,48.167150452020444],[-106.99924243957166,48.16713284772084],[-106.99925487621168,48.16711028316561],[-106.99930848039328,48.16711384222975],[-106.99930251138942,48.16713175728841],[-106.99930950773552,48.16714060282249],[-106.99930358262071,48.16715858924116],[-106.99931118611968,48.16718520898353],[-106.99931139621627,48.167189702191315],[-106.99963726253986,48.16732697313944],[-106.9994858793712,48.16686952922772]],[[-106.99917138479822,48.16702240079093],[-106.99917838108469,48.16703124631773],[-106.99919157025812,48.16702651188904],[-106.99917138479822,48.16702240079093]],[[-106.9991324173793,48.16704985417212],[-106.99913957984032,48.16706312155377],[-106.99915260284061,48.167053965280495],[-106.9991324173793,48.16704985417212]]]]}"
000000000000000006d5,3,1748,2,5980,2,832.34176613,182.371031414,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-107.00036141298689,48.16689449682762],[-106.99980149958664,48.16743129955107],[-106.99978864276699,48.16744487785585],[-106.99981830093124,48.16752034237683],[-107.00049216785035,48.16699493629321],[-107.00047191717722,48.1669863882165],[-107.0004585177513,48.16698662963278],[-107.00044521988292,48.16698685561712],[-107.00050367717957,48.166945595749276],[-107.00036141298689,48.16689449682762]]]}"
000000000000000006d6,3,1749,2,5977,2,672.23475835,181.636449346,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-106.99968217618218,48.16676785070788],[-106.9996154847033,48.166769010903295],[-106.9995904018839,48.16680964663379],[-106.9996183365225,48.16684043308669],[-106.99961861134679,48.16684936351945],[-106.99962005920239,48.16688511032854],[-106.9996217379861,48.166929716258],[-106.99964918777093,48.16694707913193],[-106.99960279013195,48.16695685893494],[-106.9995605301773,48.16689953779281],[-106.9994858793712,48.16686952922772],[-106.99963726253986,48.16732697313944],[-106.99967215018113,48.16736653406148],[-106.99975413129422,48.16741423202128],[-106.99968217618218,48.16676785070788]]]}"
000000000000000006d7,3,1750,2,5975,2,638.970637702,171.696539043,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-106.99906158718761,48.167118115114484],[-106.99902789395136,48.16710973656416],[-106.99900791856226,48.167110118627534],[-106.99897412381077,48.16710175548714],[-106.99899951897503,48.16706559744421],[-106.99898563501063,48.16705241497762],[-106.99895839572378,48.16703954506523],[-106.99890554429791,48.16705381589161],[-106.99888680604498,48.16708545170368],[-106.99887378300635,48.16709460794738],[-106.99885500081568,48.16712617242794],[-106.99931678690652,48.167328070053756],[-106.99967215018113,48.16736653406148],[-106.99963726253986,48.16732697313944],[-106.99931139621627,48.167189702191315],[-106.99929282434282,48.167225760019555],[-106.99922537976535,48.16720908982708],[-106.9992371654372,48.167168679683925],[-106.99924346686454,48.16715960832518],[-106.99909414475064,48.16709522443195],[-106.99907526114535,48.167126804380935],[-106.99906874962824,48.167131382519116],[-106.99906158718761,48.167118115114484]],[[-106.99906874962824,48.167131382519116],[-106.99905566197386,48.16713610151271],[-106.99906299058712,48.167153790777505],[-106.99906874962824,48.167131382519116]]]}"
000000000000000006d8,3,1751,2,5953,2,342.399978055,144.612712156,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-106.99808363486588,48.167206609449025],[-106.99805710415427,48.16721149804001],[-106.99802975698118,48.16719411917039],[-106.99796844960237,48.16716395491793],[-106.9979341066189,48.167137730390564],[-106.99786682987342,48.167125481085975],[-106.99792135787048,48.167155817017345],[-106.99794277924211,48.16719118226849],[-106.99797738987564,48.167221813256624],[-106.99795344008204,48.167293718310724],[-106.997861078409,48.16732210471103],[-106.9979341168648,48.16748163763747],[-106.99820813422343,48.16714634606619],[-106.99818773907532,48.1671377415358],[-106.99817578634794,48.16717372969024],[-106.99807523646666,48.16716208807346],[-106.99809586213115,48.16717955178387],[-106.99809623813259,48.16718846686039],[-106.99810382005487,48.167210720796646],[-106.99808363486588,48.167206609449025]],[[-106.99810382005487,48.167210720796646],[-106.99811135809404,48.167232903390044],[-106.9981374689278,48.1672190283473],[-106.99810382005487,48.167210720796646]],[[-106.99800511300536,48.16724810723834],[-106.99798476178884,48.1672395739988],[-106.99799229975069,48.16726175661563],[-106.99800511300536,48.16724810723834]]]}"
000000000000000006d9,3,1752,2,5951,2,283.107402389,76.6042112089,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-106.99766844126464,48.167347779489745],[-106.99760438811751,48.16741586818444],[-106.9977835257343,48.16756014209624],[-106.99789871172833,48.1676027971507],[-106.99790543331254,48.16760271229761],[-106.99791135910512,48.167584725796495],[-106.99792249584308,48.16752646978764],[-106.99792232981171,48.16752204789565],[-106.99766844126464,48.167347779489745]]]}"
000000000000000006da,3,1753,2,5954,2,958.111169711,167.02639056,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-106.99853114238653,48.16721219798459],[-106.99850530613485,48.1672350036398],[-106.9984909378287,48.16720839733428],[-106.99845772938475,48.16721344228156],[-106.99844388954043,48.16720033104525],[-106.99843075798158,48.16720497860908],[-106.99841283205822,48.16708919080202],[-106.99841132085895,48.16704900652842],[-106.99832999404724,48.167019153176916],[-106.99828623586882,48.16709586178651],[-106.99825361358376,48.16711431491709],[-106.99825426411124,48.16713216047404],[-106.99825566672007,48.16716783617835],[-106.99820813422343,48.16714634606619],[-106.9979341168648,48.16748163763747],[-106.99792232981171,48.16752204789565],[-106.99792249584308,48.16752646978764],[-106.99855342518657,48.167269901933636],[-106.99855848996235,48.1672295767074],[-106.99853114238653,48.16721219798459]]]}"
000000000000000006db,3,1754,2,5952,2,206.278877254,66.3776028676,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-106.997861078409,48.16732210471103],[-106.9977807137217,48.167314574155895],[-106.99768732589969,48.167316199658615],[-106.99767495289225,48.167343201424806],[-106.99766844126464,48.167347779489745],[-106.99792232981171,48.16752204789565],[-106.9979341168648,48.16748163763747],[-106.997861078409,48.16732210471103]]]}"
000000000000000006dc,3,1755,2,5971,2,736.202740352,175.715263951,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-106.99985971093197,48.16772501756493],[-106.99981583544081,48.167627526508724],[-106.99971431903502,48.167593563093526],[-106.99886875820587,48.16748320604783],[-106.99987613606015,48.16780514570649],[-106.99985971093197,48.16772501756493]]]}"
000000000000000006dd,3,1756,2,6041,2,495.794434941,127.282688509,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-107.00463470350844,48.167588188166555],[-107.00420666331561,48.167399201937094],[-107.00416828516025,48.16744006578742],[-107.00415629339652,48.16747598341934],[-107.0047622142414,48.1677780634366],[-107.00463470350844,48.167588188166555]]]}"
000000000000000006de,3,1757,2,6192,2,799.823753383,158.12141245,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-107.01652688873425,48.164731659559976],[-107.01643953743078,48.16488506971739],[-107.0164626793877,48.164965032233006],[-107.01655464611021,48.16509741219577],[-107.0166093664281,48.16513215735553],[-107.01662976904635,48.1651407574621],[-107.01666342729092,48.16514905796641],[-107.01671616900651,48.165130269484436],[-107.01685400047339,48.16506982769414],[-107.0168397274105,48.16504773399393],[-107.01679370832211,48.16506643631859],[-107.01676634804845,48.16504906381675],[-107.01679906758844,48.16503058979136],[-107.01678517518695,48.16501741061751],[-107.01666009454293,48.165064287859174],[-107.01662622412447,48.16505149443162],[-107.01663903237117,48.16503784327083],[-107.01667837285441,48.16501929855498],[-107.01668910069507,48.16495212941486],[-107.01674190889231,48.16493777802705],[-107.01676203242899,48.16493744812038],[-107.01680794978817,48.16491876130768],[-107.01683426970456,48.164909374798356],[-107.01686682075825,48.16488647922283],[-107.01687333096542,48.16488190010769],[-107.01652688873425,48.164731659559976]]]}"
000000000000000006df,3,1758,2,6037,2,767.137540531,141.765892766,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-107.00348334863925,48.16734036373719],[-107.00333013833375,48.167521638495344],[-107.00334353837015,48.16752139666107],[-107.00413045876068,48.16749879065881],[-107.00415629339652,48.16747598341934],[-107.00416828516025,48.16744006578742],[-107.00348334863925,48.16734036373719]]]}"
000000000000000006e0,3,1759,2,6138,2,1697.8692794,181.394452898,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-107.01114440385413,48.16656784975048],[-107.01129539220132,48.16667238124438],[-107.0113838068702,48.16671550457486],[-107.01142390805094,48.1667147910858],[-107.01143086425725,48.16672356422824],[-107.01145777614191,48.16672758680808],[-107.01147058618534,48.166713935856464],[-107.01148437487328,48.16672713171821],[-107.01151834458223,48.16673991197898],[-107.01153164396015,48.16673968442621],[-107.01155900132736,48.16675705904786],[-107.01157240228054,48.16675681604722],[-107.01180066294201,48.16678858542183],[-107.01178542086821,48.166230550530365],[-107.01114440385413,48.16656784975048]]]}"
000000000000000006e1,3,1760,2,5999,2,934.409846183,164.581890366,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-107.00189617550636,48.167385870968246],[-107.00174325286281,48.167401929569074],[-107.0025373302508,48.16773644076728],[-107.00254384170906,48.16773186234323],[-107.00264609543267,48.16761396067164],[-107.00267752121782,48.16756432328065],[-107.00189617550636,48.167385870968246]]]}"
000000000000000006e2,3,1761,2,5997,2,1509.09458976,177.635540345,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-107.00172722663585,48.167504933101604],[-107.00202287279056,48.16806701303632],[-107.00221406986819,48.168005581434464],[-107.00235762707177,48.16792267672635],[-107.00241585350078,48.16787255571328],[-107.00242866600213,48.167858905607694],[-107.00247990217233,48.16780446333798],[-107.00172722663585,48.167504933101604]]]}"
000000000000000006e3,3,1762,2,6035,2,687.037252126,128.424981875,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-107.00385086302276,48.167177625393464],[-107.00360281766544,48.16715064116023],[-107.00359000569777,48.16716429122546],[-107.0035333996784,48.167254580968304],[-107.00350880603918,48.16730864169417],[-107.00422446896386,48.16734078898365],[-107.00424362535509,48.16731813844605],[-107.00424954843746,48.16730015172015],[-107.00385086302276,48.167177625393464]]]}"
000000000000000006e4,3,1763,2,5928,2,1184.31508306,165.894645353,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-106.99778532805867,48.168636471023554],[-106.99691252541781,48.168682919820014],[-106.99697442577349,48.168731018498576],[-106.99774318556992,48.1689275727221],[-106.99778629690988,48.1688330154611],[-106.99779318432205,48.16866765635321],[-106.99778532805867,48.168636471023554]]]}"
000000000000000006e5,3,1764,2,6038,2,1466.38785602,169.542549054,17297.3710778,1,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.00333013833375,48.167521638495344],[-107.00332362695428,48.16752621695239],[-107.00334353837015,48.16752139666107],[-107.00333013833375,48.167521638495344]]],[[[-107.00334353837015,48.16752139666107],[-107.00336186552501,48.16765062327341],[-107.00340558543007,48.16774369058881],[-107.00350331227926,48.16785359582772],[-107.0035786247372,48.16790144733346],[-107.00412497828208,48.16753012981679],[-107.00413045876068,48.16749879065881],[-107.00334353837015,48.16752139666107]]]]}"
000000000000000006e6,3,1765,2,5998,2,691.521781597,165.466428176,17297.3710778,1,"{""type"":""Polygon"",""coordinates"":[[[-107.00174325286281,48.167401929569074],[-107.00167634836261,48.167398598060984],[-107.0016362506759,48.16739930740633],[-107.00168582442436,48.16746995124336],[-107.00172722663585,48.167504933101604],[-107.00247990217233,48.16780446333798],[-107.0025185939226,48.167768077647594],[-107.0025373302508,48.16773644076728],[-107.00174325286281,48.167401929569074]]]}"
