system:index,E,N,NE,NW,S,SE,SW,TO_mean,TP_ID,W,first,label,minElev,.geo
0000000000000000062e_+294+18537,20.66839887352768,44.603153057770925,17.808482345621627,29.275066631716776,24.2744348959975,59.94570461052733,16.291721001639118,28.800254727160414,2955,17.535076400482367,1,1,707.8846435546875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02596529463939,48.00190427703285]}"
0000000000000000062f_+298+18530,26.507847347313252,35.814040622931294,17.662967790668233,48.304818175989844,23.432298688909654,63.52161022546101,16.71693482435002,31.068036506760297,2954,16.583774378459083,1,1,707.8228149414062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02590872987079,48.001966092908994]}"
00000000000000000630_+280+18722,32.862883762841655,78.55393846079622,23.6943430194366,15.818273585485528,17.4217657139491,83.43744260849535,15.814894908159658,35.42102622365157,2980,15.764667730048487,1,1,708.4083862304688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02623121924546,48.00024450905975]}"
00000000000000000631_+310+18819,16.797184042536898,63.153749258903375,22.058574249176118,25.14650123459053,62.58576496951604,16.855980111121852,32.980172570262866,33.837915966031375,2992,31.12540129214328,1,1,708.8025512695312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02587029605513,47.99936364161819]}"
00000000000000000632_+304+18802,16.48700949114074,33.520430956313895,46.67577473907958,36.08448504758898,88.49314679650855,26.217360444534464,26.717504717174265,41.22866750101415,2990,55.63362781577273,1,1,708.6651000976562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02594349586144,47.99951823147936]}"
00000000000000000633_+319+18697,16.095992695465227,91.1451446121303,16.267070720412477,61.70159095394426,36.031678865613074,68.14067100308212,15.925032436353675,40.12617979697668,2976,15.702257088812345,1,1,708.2760620117188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02569804142617,48.00045825749745]}"
00000000000000000634_+348+18679,51.23448422851742,16.448309364203,17.202025142791882,20.77750844539652,15.99253814331901,74.71257502427163,15.898378405094832,30.556096591387227,2972,32.18295397750354,1,1,708.2133178710938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02530182281875,48.000611893356044]}"
00000000000000000635_+301+18773,17.257346365295447,69.35680154373892,73.57717424338344,24.277333340454902,15.790449107186959,15.856107421710703,86.09322042224377,42.41852038262412,2987,37.13973061697886,1,1,708.5698852539062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02597141652075,47.99977988754137]}"
00000000000000000636_+321+18691,16.449028490261398,80.07367766752003,16.37671154492726,18.20077423510118,15.851259714080115,73.93178846186144,15.626258179331941,31.505585378822847,2975,15.53518473749935,1,1,708.2776489257812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0256687010678,48.00051164845171]}"
00000000000000000637_+359+18671,13.711960545812033,24.06847793129873,22.032049453108627,82.7724264423645,28.98882040445084,13.917195385750261,50.206288918800155,31.60056664244025,2971,17.107314057936847,1,1,708.2047119140625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02515103583846,48.00068071244657]}"
00000000000000000638_+348+18652,14.001928189387385,22.539752280878844,74.99323789916723,21.24224502603839,15.744701393189914,15.301033236711731,88.8185316720538,33.974878071733634,2968,19.15759487644175,1,1,708.1524658203125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02529038804013,48.000854710296416]}"
00000000000000000639_+340+18644,14.51856513848071,21.704279738567536,88.17732666313346,20.083039672452358,16.413216122029382,13.89615521133139,84.07401564527873,35.294749806273124,2967,23.49140025891144,1,1,708.1373901367188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02539419964936,48.00092892988796]}"
0000000000000000063a_+335+18639,15.610461216679852,16.933416572861177,88.67396405135396,24.219089288867735,19.16930468226292,14.233813695885118,70.63050772201059,33.255308328908654,2966,16.571909401347867,1,1,708.143310546875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02545908205397,48.00097531708443]}"
0000000000000000063b_+312+18600,14.309638305168164,88.91506992547998,23.620817433250693,16.19606238680622,23.171109456484274,16.53951123126906,41.69703254249082,30.698189212871302,2962,21.13627242202122,1,1,708.0711669921875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02575076761082,48.00133258922094]}"
0000000000000000063c_+341+18682,40.03662333559691,16.038105420914647,16.78570411829149,17.87463031826651,16.17685365201494,48.68815933187241,16.158590847363385,28.37402665398507,2973,55.23354620756027,1,1,708.2328491210938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02539689248154,48.00058690329438]}"
0000000000000000063d_+301+18713,83.96480510539396,16.94674453859723,24.38849525222693,22.618976519773923,22.340839266511352,68.32317004972153,30.477922781247777,44.15942811106814,2978,84.21447137507236,1,1,708.3463134765625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02594601303348,48.00031948106271]}"
0000000000000000063e_+318+18619,16.29207654716963,23.147559681369756,88.1705906676793,22.394572507624858,41.61959897500903,15.91698900835695,75.03931511459976,37.5600183169603,2964,17.899444033873138,1,1,708.0916748046875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02567841274178,48.00116001293385]}"
