system:index,E,N,NE,NW,S,SE,SW,TO_mean,TP_ID,W,first,label,minElev,.geo
0000000000000000243b_-6056-26876,72.19448100914897,62.50669430449879,70.95582178925363,18.2465062865909,73.60904254723141,66.68176794771148,16.368795335957103,49.69470809024293,80,16.994555501551204,1,1,648.4500122070312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09234656878445,48.41205514015826]}"
00000000000000002446_-6057-26860,82.5649055852624,81.48967705252596,86.02864026656974,34.538940690098045,63.012357622644615,66.50459338236936,15.703185288355243,55.63462904415131,81,15.234732465385093,1,1,648.3699951171875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0923667193162,48.41191155331682]}"
0000000000000000244d_-6057-26858,80.18051200695452,82.07552944209839,82.29966568195431,38.47348059652841,58.18248412445564,64.05582406585523,15.403951082555409,54.51252310617505,82,15.428737848998509,1,1,648.3300170898438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09236734224272,48.41189806613037]}"
00000000000000002387_-6049-26841,74.38016705077595,85.99574960956518,86.70401946897576,61.158981503647944,80.00193007865289,77.9737466365804,74.73688114389074,73.63724801234727,83,48.146508606689316,1,1,648.3200073242188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09228682147322,48.411738918517074]}"
00000000000000002386_-6052-26840,73.69594250943044,80.97329153243643,85.69819421291388,38.91390286142467,80.51100524662226,79.15338094465052,58.66289048238933,67.3625964449399,84,41.29216376965163,1,1,648.27001953125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09230749558641,48.411730341779055]}"
0000000000000000238a_-6032-26828,13.644671560080582,99.67035024472075,37.42543780675087,85.72418759080635,34.05778308200897,15.029271738408923,104.11301056100966,59.73110298078538,85,88.18411126249697,1,1,648.4000244140625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09204236212786,48.411616914395616]}"
00000000000000002380_-6048-26815,84.22538253132744,35.40993144855565,80.07972374833722,23.404036564284183,84.08001327020241,71.33151448419106,38.17647249088006,54.08079826140341,86,15.939311553449286,1,1,648.3300170898438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09226385459532,48.41150444938004]}"
00000000000000002381_-6043-26802,80.09964928121973,28.25437557873132,82.10217813165382,23.945612037841187,83.01500573591774,87.44598620099872,48.12705362034272,56.83130271782942,87,21.66056115593011,1,1,648.3400268554688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09220172452781,48.41138617796621]}"
00000000000000002388_-6034-26790,87.58902154080775,29.51441025685982,86.88421522344518,24.716651614474387,80.6017466850443,81.47219959101098,69.71339783856133,60.73971415567383,88,25.426070495186877,1,1,648.3200073242188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09208515638726,48.41127579196532]}"
00000000000000002382_-6031-26785,82.28920195271043,29.835103692276483,64.39995359790888,25.346731403462087,83.49769239099223,86.66938923828667,62.501828004576765,57.38475450112862,89,24.538135728815348,1,1,648.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09204671578436,48.41123000514424]}"
0000000000000000237e_-6026-26781,78.25556302831046,31.34178965951437,74.73926990518463,26.48331105310296,88.76783769241337,81.97088437808955,89.3079246999182,62.3266266234092,90,27.746432570740012,1,1,648.3300170898438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09198084843473,48.41119265673949]}"
00000000000000002447_-6000-26784,12.733560608076715,75.21115521288516,44.26781640567654,79.52362531346802,15.83921300819199,12.510787562303278,55.752880664092594,46.30847724997436,91,74.62877922510054,1,1,648.239990234375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09162845311089,48.411212441160416]}"
